,NPPES Provider ZIP Code,NPPES Provider State,total_claims,opioid_claims,extended_release_opioid_claims,zipcode,county
8164,19716,DE,4167,289,0,19716,['New Castle County']
8165,55448,MN,3233,994,124,55448,['Anoka County']
8166,45118,OH,85,43,0,45118,['Brown County']
8167,4915,ME,118453,8449,291,04915,['Waldo County']
8168,81147,CO,54840,4274,133,81147,['Archuleta County']
8169,61462,IL,100239,5288,25,61462,['Warren County']
8170,94941,CA,45125,2691,91,94941,['Marin County']
8171,72554,AR,94971,3898,45,72554,['Fulton County']
8172,67063,KS,49954,2784,17,67063,['Marion County']
8173,47424,IN,23190,933,0,47424,['Greene County']
8174,93609,CA,15844,463,0,93609,['Fresno County']
8175,48001,MI,62870,5590,193,48001,['St. Clair County']
8176,30305,GA,40707,3518,0,30305,['Fulton County']
8177,27263,NC,73141,4992,106,27263,['Randolph County']
8178,8027,NJ,12932,600,19,08027,['Gloucester County']
8179,31314,GA,16668,2552,0,31314,['Liberty County']
8180,76705,TX,112603,6536,36,76705,['McLennan County']
8181,95560,CA,13432,1825,236,95560,['Humboldt County']
8182,27549,NC,199893,12509,716,27549,['Franklin County']
8183,47834,IN,190993,9732,110,47834,['Clay County']
8184,68371,NE,46989,2307,26,68371,['York County']
8185,53130,WI,32265,2487,256,53130,['Milwaukee County']
8186,93704,CA,7142,502,0,93704,['Fresno County']
8187,7424,NJ,336030,12184,191,07424,['Passaic County']
8188,46402,IN,29577,1691,0,46402,['Lake County']
8189,87553,NM,8073,697,0,87553,['Taos County']
8190,6798,CT,27612,966,33,06798,['Litchfield County']
8191,48362,MI,37574,2500,65,48362,['Oakland County']
8192,97720,OR,91706,5645,152,97720,['Harney County']
8193,54136,WI,45686,1734,43,54136,['Outagamie County']
8194,20659,MD,18371,2658,553,20659,"[""St. Mary's County""]"
8195,15857,PA,240967,11209,473,15857,['Elk County']
8196,98937,WA,33675,4493,343,98937,['Yakima County']
8197,48768,MI,24603,2240,225,48768,['Tuscola County']
8198,53080,WI,14537,704,0,53080,['Ozaukee County']
8199,56215,MN,62859,2201,0,56215,['Swift County']
8200,67578,KS,26959,1536,12,67578,['Stafford County']
8201,17983,PA,53682,2778,130,17983,['Schuylkill County']
8202,56560,MN,149976,4534,44,56560,['Clay County']
8203,29579,SC,98811,17347,983,29579,['Horry County']
8204,27298,NC,59339,2736,32,27298,['Randolph County']
8205,76052,TX,4835,102,0,76052,['Tarrant County']
8206,29316,SC,94069,6656,51,29316,['Spartanburg County']
8207,85383,AZ,21697,1545,80,85383,['Maricopa County']
8208,96919,GU,558,142,0,96919,[None]
8209,19144,PA,310768,11692,126,19144,['Philadelphia County']
8210,86057,AZ,1132,116,0,86057,[None]
8211,94507,CA,63305,2464,34,94507,['Contra Costa County']
8212,48224,MI,106527,9147,112,48224,['Wayne County']
8213,48227,MI,37493,1596,0,48227,['Wayne County']
8214,13066,NY,257894,11501,269,13066,['Onondaga County']
8215,24091,VA,80235,2476,0,24091,['Floyd County']
8216,43713,OH,130477,5661,92,43713,['Belmont County']
8217,28206,NC,524,24,0,28206,['Mecklenburg County']
8218,98444,WA,96809,5917,182,98444,['Pierce County']
8219,8098,NJ,49358,2356,26,08098,['Salem County']
8220,21658,MD,55031,2865,47,21658,"[""Queen Anne's County""]"
8221,46711,IN,77392,3277,506,46711,['Adams County']
8222,8848,NJ,43644,2269,126,08848,['Hunterdon County']
8223,57013,SD,66866,3336,87,57013,['Lincoln County']
8224,40359,KY,66575,3079,30,40359,['Owen County']
8225,8824,NJ,77054,2102,51,08824,['Middlesex County']
8226,30365,GA,8565,3225,390,30365,[None]
8227,73116,OK,546947,30060,787,73116,['Oklahoma County']
8228,43832,OH,58852,2653,72,43832,['Tuscarawas County']
8229,68102,NE,40900,1981,56,68102,['Douglas County']
8230,44003,OH,109334,6572,192,44003,['Ashtabula County']
8231,42748,KY,57222,3129,51,42748,['Larue County']
8232,19110,PA,1064,148,0,19110,['Philadelphia County']
8233,55057,MN,156982,9158,369,55057,['Rice County']
8234,56387,MN,197,43,0,56387,['Stearns County']
8235,95437,CA,168269,18217,1200,95437,['Mendocino County']
8236,97439,OR,207707,22130,1222,97439,['Lane County']
8237,48638,MI,178456,12972,95,48638,['Saginaw County']
8238,48123,MI,1026,245,0,48123,[None]
8239,99801,AK,66751,6092,192,99801,['Juneau City and Borough']
8240,1035,MA,48287,3253,173,01035,['Hampshire County']
8241,34446,FL,167059,6708,84,34446,['Citrus County']
8242,93657,CA,170114,9857,246,93657,['Fresno County']
8243,48176,MI,147424,8689,169,48176,['Washtenaw County']
8244,22060,VA,10768,1867,108,22060,['Fairfax County']
8245,22314,VA,39036,2560,113,22314,['Alexandria city']
8246,10522,NY,66365,4118,77,10522,['Westchester County']
8247,22507,VA,23186,2169,125,22507,[None]
8248,24572,VA,140538,5342,33,24572,['Amherst County']
8249,32459,FL,27428,1913,20,32459,['Walton County']
8250,6050,CT,5473,604,0,06050,[None]
8251,29631,SC,119627,5782,110,29631,['Pickens County']
8252,2534,MA,4783,161,0,02534,[None]
8253,72019,AR,44885,3434,65,72019,['Saline County']
8254,77708,TX,1980,571,0,77708,['Jefferson County']
8255,21136,MD,197425,9760,524,21136,['Baltimore County']
8256,84044,UT,72947,6877,506,84044,['Salt Lake County']
8257,28164,NC,124356,7503,14,28164,['Gaston County']
8258,45227,OH,178616,12767,230,45227,['Hamilton County']
8259,39153,MS,32216,1605,0,39153,['Smith County']
8260,73098,OK,18542,1275,0,73098,['Garvin County']
8261,76117,TX,83176,4501,0,76117,['Tarrant County']
8262,98154,WA,27272,670,23,98154,['King County']
8263,14904,NY,54576,2136,27,14904,['Chemung County']
8264,48104,MI,97835,10968,536,48104,['Washtenaw County']
8265,97381,OR,183308,13107,506,97381,['Marion County']
8266,91913,CA,119052,4213,17,91913,['San Diego County']
8267,3276,NH,21029,725,15,03276,['Merrimack County']
8268,63005,MO,25851,5163,126,63005,['St. Louis County']
8269,60133,IL,42566,2602,36,60133,['Cook County']
8270,32097,FL,62083,3281,77,32097,['Nassau County']
8271,36362,AL,2322,490,0,36362,['Dale County']
8272,37311,TN,235171,37891,1633,37311,['Bradley County']
8273,35633,AL,12444,688,0,35633,['Lauderdale County']
8274,70633,LA,95585,4397,41,70633,['Calcasieu Parish']
8275,79603,TX,758,44,0,79603,['Taylor County']
8276,37869,TN,57496,3703,16,37869,['Hancock County']
8277,48348,MI,25231,1200,0,48348,['Oakland County']
8278,19151,PA,140636,6521,88,19151,['Philadelphia County']
8279,77018,TX,83240,10517,145,77018,['Harris County']
8280,87740,NM,96256,6393,117,87740,['Colfax County']
8281,61529,IL,14334,1192,0,61529,['Peoria County']
8282,17315,PA,118921,5236,80,17315,['York County']
8283,54751,WI,280805,18392,491,54751,['Dunn County']
8284,25302,WV,3076,582,0,25302,['Kanawha County']
8285,81101,CO,162602,15087,500,81101,['Alamosa County']
8286,99507,AK,34232,1756,49,99507,['Anchorage Municipality']
8287,94585,CA,307,47,0,94585,['Solano County']
8288,44420,OH,140879,7615,103,44420,['Trumbull County']
8289,15026,PA,21153,1144,39,15026,['Beaver County']
8290,61377,IL,10895,392,0,61377,['Marshall County']
8291,92084,CA,154514,12909,594,92084,['San Diego County']
8292,37188,TN,162704,6762,123,37188,['Robertson County']
8293,7012,LA,373,17,0,07012,['Passaic County']
8294,97005,OR,240464,20066,1126,97005,['Washington County']
8295,32809,FL,58009,4075,216,32809,['Orange County']
8296,13655,NY,20717,547,0,13655,['St. Lawrence County']
8297,5672,VT,35465,2561,150,05672,['Lamoille County']
8298,15437,PA,54540,2294,50,15437,['Fayette County']
8299,89086,NV,27364,1478,24,89086,['Clark County']
8300,46226,IN,49728,4530,49,46226,['Marion County']
8301,16316,PA,50247,1905,55,16316,['Crawford County']
8302,48442,MI,34276,2552,0,48442,['Oakland County']
8303,43301,OH,120219,6877,205,43301,[None]
8304,35650,AL,173361,13317,176,35650,['Lawrence County']
8305,39702,MS,58953,4448,0,39702,['Lowndes County']
8306,65276,MO,4193,112,0,65276,['Cooper County']
8307,37921,TN,55108,9349,2489,37921,['Knox County']
8308,82435,WY,66707,5236,72,82435,['Park County']
8309,47454,IN,71247,4643,18,47454,['Orange County']
8310,47832,IN,1173,59,0,47832,['Parke County']
8311,44128,OH,75955,3172,246,44128,['Cuyahoga County']
8312,37090,TN,25353,6974,173,37090,['Wilson County']
8313,2048,MA,82650,5067,116,02048,['Bristol County']
8314,81144,CO,25984,2125,13,81144,['Rio Grande County']
8315,49659,MI,23309,1307,108,49659,['Antrim County']
8316,41129,KY,47258,3649,12,41129,['Boyd County']
8317,68135,NE,31626,1481,0,68135,['Douglas County']
8318,8520,NJ,57756,3473,237,08520,['Mercer County']
8319,46280,IN,30470,6951,613,46280,['Hamilton County']
8320,63462,MO,10198,277,0,63462,['Ralls County']
8321,24121,VA,153599,9551,250,24121,['Bedford County']
8322,52577,IA,203884,10496,212,52577,['Mahaska County']
8323,37204,TN,118039,13220,991,37204,['Davidson County']
8324,93235,CA,6524,206,0,93235,['Tulare County']
8325,27023,NC,88621,3129,23,27023,['Forsyth County']
8326,66086,KS,278293,13413,230,66086,['Leavenworth County']
8327,7756,NJ,40449,1086,0,07756,['Monmouth County']
8328,38751,MS,165260,7615,0,38751,['Sunflower County']
8329,19422,PA,156641,5613,148,19422,['Montgomery County']
8330,36251,AL,143973,11278,592,36251,['Clay County']
8331,60458,IL,11933,446,0,60458,['Cook County']
8332,55107,MN,138323,7164,191,55107,['Ramsey County']
8333,28075,NC,141211,6030,66,28075,['Cabarrus County']
8334,19044,PA,85532,11087,1014,19044,['Montgomery County']
8335,46062,IN,169169,12386,413,46062,['Hamilton County']
8336,27883,NC,15222,810,26,27883,['Wilson County']
8337,39476,MS,55775,4188,0,39476,['Perry County']
8338,63042,MO,154969,8697,153,63042,['St. Louis County']
8339,27810,NC,114727,7156,25,27810,['Beaufort County']
8340,93013,CA,64881,3235,0,93013,['Santa Barbara County']
8341,72113,AR,85855,7894,104,72113,['Pulaski County']
8342,28036,NC,113729,6253,29,28036,['Mecklenburg County']
8343,73111,OK,24204,3788,38,73111,['Oklahoma County']
8344,66441,KS,107743,6935,50,66441,['Geary County']
8345,98607,WA,32540,2546,103,98607,['Clark County']
8346,75763,TX,11469,224,0,75763,['Anderson County']
8347,63033,MO,153158,13600,461,63033,['St. Louis County']
8348,49073,MI,5220,741,0,49073,['Barry County']
8349,46052,IN,258593,20615,793,46052,['Boone County']
8350,66442,KS,8260,1123,29,66442,['Riley County']
8351,68039,NE,7033,364,0,68039,['Thurston County']
8352,75126,TX,43560,3101,17,75126,['Kaufman County']
8353,14589,NY,81542,3095,86,14589,['Wayne County']
8354,84737,UT,88933,5567,318,84737,['Washington County']
8355,28444,NC,8906,300,0,28444,['Sampson County']
8356,40258,KY,366195,18981,121,40258,['Jefferson County']
8357,26104,WV,162660,12118,53,26104,['Wood County']
8358,1821,MA,53302,1707,64,01821,['Middlesex County']
8359,66509,KS,14474,806,23,66509,['Jackson County']
8360,46113,IN,49579,3237,26,46113,['Marion County']
8361,98332,WA,60470,4791,51,98332,['Pierce County']
8362,72632,AR,97707,6877,152,72632,['Carroll County']
8363,98270,WA,224399,17618,884,98270,['Snohomish County']
8364,37763,TN,200901,17249,573,37763,['Roane County']
8365,37186,TN,66829,3574,0,37186,['Sumner County']
8366,72022,AR,137288,7645,90,72022,['Saline County']
8367,71220,LA,293924,14074,82,71220,['Morehouse Parish']
8368,36545,AL,109291,5918,90,36545,['Clarke County']
8369,48759,MI,26129,1352,16,48759,['Huron County']
8370,74637,OK,37571,2956,20,74637,['Osage County']
8371,14213,NY,53453,3228,43,14213,['Erie County']
8372,33596,FL,73537,2850,0,33596,['Hillsborough County']
8373,93117,CA,12807,784,11,93117,['Santa Barbara County']
8374,3257,NH,92677,5403,282,03257,['Merrimack County']
8375,47160,IN,4637,168,0,47160,['Harrison County']
8376,76483,TX,21927,1685,24,76483,['Throckmorton County']
8377,31730,GA,129273,8763,182,31730,['Mitchell County']
8378,35611,AL,363207,20345,163,35611,['Limestone County']
8379,39350,MS,277406,18997,175,39350,['Neshoba County']
8380,3584,NH,58902,5034,187,03584,['Coos County']
8381,64078,MO,16975,559,0,64078,['Cass County']
8382,36904,AL,115279,10974,119,36904,['Choctaw County']
8383,14150,NY,169585,7232,124,14150,['Erie County']
8384,28305,NC,45101,7315,475,28305,['Cumberland County']
8385,28120,NC,121802,9720,396,28120,['Gaston County']
8386,91328,CA,5216,1345,0,91328,[None]
8387,48740,MI,62530,5970,344,48740,['Alcona County']
8388,95436,CA,3954,165,0,95436,['Sonoma County']
8389,38551,TN,119904,9510,193,38551,['Clay County']
8390,76901,TX,22724,3142,0,76901,['Tom Green County']
8391,62230,IL,75052,3423,46,62230,['Clinton County']
8392,63113,MO,5493,314,0,63113,['St. Louis city']
8393,3561,NH,105487,6679,385,03561,['Grafton County']
8394,6605,CT,89135,3762,86,06605,['Fairfield County']
8395,48039,MI,17978,2954,219,48039,['St. Clair County']
8396,27016,NC,26152,1658,12,27016,['Stokes County']
8397,3748,NH,5478,454,44,03748,['Grafton County']
8398,3818,NH,47486,4008,169,03818,['Carroll County']
8399,2333,MA,121778,4966,206,02333,['Plymouth County']
8400,1082,MA,67695,3883,81,01082,['Hampshire County']
8401,47111,IN,197216,15195,147,47111,['Clark County']
8402,78263,TX,17276,1394,0,78263,['Bexar County']
8403,29212,SC,200038,8927,86,29212,['Lexington County']
8404,28431,NC,94790,12962,853,28431,['Columbus County']
8405,67217,KS,18200,901,0,67217,['Sedgwick County']
8406,72744,AR,36496,2422,14,72744,['Washington County']
8407,49052,MI,3200,178,0,49052,['Kalamazoo County']
8408,62618,IL,58628,1889,0,62618,['Cass County']
8409,66935,KS,89761,5045,141,66935,['Republic County']
8410,72012,AR,115594,5798,236,72012,['White County']
8411,92614,CA,28117,1618,70,92614,['Orange County']
8412,42437,KY,145909,9261,161,42437,['Union County']
8413,76229,TX,1012,47,0,76229,[None]
8414,79413,TX,249795,11091,101,79413,['Lubbock County']
8415,73055,OK,42844,3372,149,73055,['Stephens County']
8416,96763,HI,1525,166,0,96763,[None]
8417,1523,MA,40378,1842,61,01523,['Worcester County']
8418,11786,NY,48261,1768,43,11786,['Suffolk County']
8419,85139,AZ,21546,1191,0,85139,['Pinal County']
8420,29710,SC,33696,2947,31,29710,['York County']
8421,7020,NJ,54548,1189,11,07020,['Bergen County']
8422,97206,OR,88955,10082,600,97206,['Multnomah County']
8423,27522,NC,112366,3098,78,27522,['Granville County']
8424,1773,MA,33012,843,17,01773,['Middlesex County']
8425,47747,IN,21030,3227,0,47747,[None]
8426,97230,OR,130723,10328,383,97230,['Multnomah County']
8427,72032,AR,48220,8095,634,72032,['Faulkner County']
8428,40356,KY,248956,10655,145,40356,['Jessamine County']
8429,14051,NY,10552,3246,75,14051,['Erie County']
8430,83001,WY,50914,4168,91,83001,['Teton County']
8431,27104,NC,93683,4726,0,27104,['Forsyth County']
8432,24124,VA,24946,866,27,24124,['Giles County']
8433,47670,IN,142569,9661,158,47670,['Gibson County']
8434,72858,AR,52,11,0,72858,['Pope County']
8435,82240,WY,67556,3003,105,82240,['Goshen County']
8436,84084,UT,54397,4684,226,84084,['Salt Lake County']
8437,55427,MN,145051,7722,529,55427,['Hennepin County']
8438,17751,PA,66193,4380,115,17751,['Clinton County']
8439,6053,CT,25259,6714,355,06053,['Hartford County']
8440,46013,IN,42415,8286,407,46013,['Madison County']
8441,62237,IL,29546,1126,37,62237,['Randolph County']
8442,11724,NY,12893,474,15,11724,['Suffolk County']
8443,7458,NJ,35145,982,37,07458,['Bergen County']
8444,19428,PA,106093,5101,176,19428,['Montgomery County']
8445,60542,IL,61589,2957,57,60542,['Kane County']
8446,5775,VT,42593,998,0,05775,['Rutland County']
8447,56071,MN,86413,3568,29,56071,['Scott County']
8448,48169,MI,31534,1038,24,48169,['Livingston County']
8449,87508,NM,13052,574,13,87508,['Santa Fe County']
8450,78606,TX,35129,1533,0,78606,['Blanco County']
8451,47960,IN,169390,9508,182,47960,['White County']
8452,44136,OH,134512,6503,75,44136,['Cuyahoga County']
8453,68128,NE,36003,2081,15,68128,['Sarpy County']
8454,74801,OK,39866,5430,140,74801,['Pottawatomie County']
8455,14514,NY,7222,233,11,14514,['Monroe County']
8456,97215,OR,29127,2163,95,97215,['Multnomah County']
8457,34114,FL,44517,1957,0,34114,['Collier County']
8458,49781,MI,64072,6372,386,49781,['Mackinac County']
8459,95834,CA,167178,16820,1031,95834,['Sacramento County']
8460,11104,NY,80561,1819,19,11104,['Queens County']
8461,90401,CA,32072,1208,0,90401,['Los Angeles County']
8462,7826,NJ,33708,1518,39,07826,['Sussex County']
8463,73931,OK,290,111,0,73931,['Beaver County']
8464,19530,PA,61465,1727,60,19530,['Berks County']
8465,12122,NY,15459,979,39,12122,['Schoharie County']
8466,56164,MN,88312,4327,178,56164,['Pipestone County']
8467,9180,AE,7418,818,0,09180,[None]
8468,62056,IL,210105,12669,192,62056,['Montgomery County']
8469,63445,MO,64386,4409,27,63445,['Clark County']
8470,52565,IA,71404,3413,57,52565,['Van Buren County']
8471,56557,MN,12753,628,0,56557,['Norman County']
8472,49341,MI,108085,4801,223,49341,['Kent County']
8473,63334,MO,20062,674,0,63334,['Pike County']
8474,49412,MI,165122,14764,487,49412,['Newaygo County']
8475,65202,MO,51147,4860,124,65202,['Boone County']
8476,93463,CA,120698,5913,140,93463,['Santa Barbara County']
8477,98292,WA,179829,12749,249,98292,['Snohomish County']
8478,83263,ID,64086,5228,137,83263,['Franklin County']
8479,49464,MI,87832,6680,305,49464,['Ottawa County']
8480,97055,OR,115901,9394,322,97055,['Clackamas County']
8481,19095,PA,90016,4034,75,19095,['Montgomery County']
8482,52327,IA,17779,705,0,52327,['Washington County']
8483,11558,NY,68519,1082,21,11558,['Nassau County']
8484,83611,ID,12757,1161,84,83611,['Valley County']
8485,84321,UT,83163,5898,181,84321,['Cache County']
8486,31788,GA,1517,228,0,31788,['Colquitt County']
8487,79932,TX,9706,520,0,79932,['El Paso County']
8488,6614,CT,160649,3758,100,06614,['Fairfield County']
8489,36832,AL,10168,951,0,36832,['Lee County']
8490,35805,AL,98805,11688,722,35805,['Madison County']
8491,63105,MO,71147,4357,37,63105,['St. Louis County']
8492,45435,OH,110216,7759,287,45435,[None]
8493,89036,NV,2240,46,0,89036,[None]
8494,52003,IA,5872,944,0,52003,['Dubuque County']
8495,16137,PA,134087,5454,11,16137,['Mercer County']
8496,6114,CT,71361,1812,17,06114,['Hartford County']
8497,34293,FL,70615,3629,14,34293,['Sarasota County']
8498,6001,CT,160007,7051,112,06001,['Hartford County']
8499,52349,IA,89723,5435,265,52349,['Benton County']
8500,55436,MN,105843,3687,22,55436,['Hennepin County']
8501,57042,SD,81587,3187,67,57042,['Lake County']
8502,28582,NC,154,51,0,28582,['Onslow County']
8503,49451,MI,19580,1357,19,49451,['Muskegon County']
8504,64083,MO,79849,8500,380,64083,['Cass County']
8505,83544,ID,81309,6422,312,83544,['Clearwater County']
8506,5149,VT,35549,2191,104,05149,['Windsor County']
8507,64154,MO,163904,11537,542,64154,['Platte County']
8508,32931,FL,143241,9905,44,32931,['Brevard County']
8509,47542,IN,123479,8606,70,47542,['Dubois County']
8510,99604,AK,1837,160,0,99604,[None]
8511,38855,MS,31679,1387,0,38855,['Itawamba County']
8512,55409,MN,520,168,0,55409,['Hennepin County']
8513,91701,CA,2156,369,0,91701,['San Bernardino County']
8514,71754,AR,141,63,0,71754,[None]
8515,89523,NV,116831,9324,415,89523,['Washoe County']
8516,51041,IA,119387,4278,61,51041,['Sioux County']
8517,94928,CA,139248,10560,533,94928,['Sonoma County']
8518,24141,VA,99588,5547,42,24141,['Radford city']
8519,83445,ID,25094,2470,105,83445,['Fremont County']
8520,74048,OK,77556,4282,43,74048,['Nowata County']
8521,46933,IN,50475,3839,42,46933,['Grant County']
8522,80828,CO,19556,1686,67,80828,['Lincoln County']
8523,74432,OK,96594,6408,35,74432,['McIntosh County']
8524,91011,CA,55220,2135,0,91011,['Los Angeles County']
8525,39740,MS,8701,1478,16,39740,['Lowndes County']
8526,53012,WI,105515,3855,84,53012,['Ozaukee County']
8527,44572,OH,329,25,0,44572,[None]
8528,18834,PA,6234,209,0,18834,['Susquehanna County']
8529,86556,AZ,5415,491,13,86556,[None]
8530,77662,TX,67849,4404,26,77662,['Orange County']
8531,48732,MI,76951,3950,45,48732,['Bay County']
8532,49696,MI,521,169,0,49696,['Grand Traverse County']
8533,7823,NJ,44995,1361,34,07823,['Warren County']
8534,62848,IL,45289,2333,11,62848,[None]
8535,2790,MA,97634,2982,137,02790,['Bristol County']
8536,78516,TX,56151,2220,0,78516,['Hidalgo County']
